latitude,longitude,state,grid_key,acq_date,acq_time,model_predicted_class,prediction_confidence,heuristic_label,risk_score,risk_level,risk_score_api,frp,brightness,bright_t31,bright_ti4,bright_ti5,dist_industrial_zone_km,dist_power_plant_km,dist_quarry_km,dist_brick_kiln_km,dist_oil_gas_km,dist_waste_site_km,landcover_name,landcover_class,population_density,recurrence_score,recency_score,trend_score,stability_score,persistence_confidence,site_detection_count,top_shap_feature,top_shap_impact,risk_explanation,prob_Agricultural_Burning,prob_Brick_Kiln,prob_Industrial,prob_Mining_Extraction,prob_Other_Unknown,prob_Waste_Landfill,prob_Wildfire,scan,track,satellite,instrument,confidence,version,daynight,confidence_numeric,landcover_code,ndvi,nbr,sar_backscatter_delta,type,label_confidence
11.38602,78.86941,TamilNadu,1139_7887,2026-08-29,809.0,Agricultural Burning,0.8708,Other/Unknown,9.3,Low,0.337,3.92,337.84,306.96,337.84,306.96,11.331,22.914,10.196,56.044,106.401,62.021,Cropland,40.0,328.8666381835937,0.13070098600339122,6.466302250013921e-24,,,0.5,2.0,recurrence_score,1.5444,Classified as Agricultural Burning (87% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 35/100. Overall risk: 9/100.,0.8708,0.0,0.0,0.0,0.1292,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
11.39743,78.70004,TamilNadu,1140_7870,2026-08-31,731.0,Agricultural Burning,0.5471,Other/Unknown,10.2,Low,0.305,14.75,354.25,286.76,354.25,286.76,20.69,30.677,17.617,60.25,94.674,66.038,Cropland,40.0,258.5845947265625,0.20715616162265582,8.689546878792415e-10,,,0.5,3.0,recurrence_score,1.2481,Classified as Agricultural Burning (55% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 60/100. Overall risk: 10/100.,0.5471,0.0,0.0,0.0,0.4529,0.0,0.0,0.59,0.53,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
11.42341,77.40266,TamilNadu,1142_7740,2026-09-01,1947.0,Other/Unknown,0.9999,Other/Unknown,15.1,Low,0.35,1.92,324.28,290.37,324.28,290.37,9.777,16.848,30.693,60.183,49.055,59.622,Tree cover,10.0,410.11419677734375,0.13070098600339122,2.5537446599794306e-10,,,0.5,2.0,dist_industrial_zone_km,1.5174,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 23/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.34,0.56,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,n/a
11.43303,77.16435,TamilNadu,1143_7716,2026-09-01,1947.0,Other/Unknown,0.9998,Other/Unknown,15.1,Low,0.35,1.15,309.49,290.7,309.49,290.7,12.893,6.2,26.955,38.056,63.496,33.68,Grassland,30.0,461.7827453613281,0.20715616162265582,1.993893136481572e-15,,,0.5,3.0,dist_power_plant_km,0.4828,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 17/100. Overall risk: 15/100.,1e-04,0.0,1e-04,0.0,0.9998,0.0,1e-04,0.35,0.57,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,n/a
11.42617,77.40337,TamilNadu,1143_7740,2026-09-01,1947.0,Agricultural Burning,0.8173,Other/Unknown,8.1,Low,0.332,2.14,319.32,290.58,319.32,290.58,9.734,17.155,30.897,60.37,49.319,59.702,Cropland,40.0,395.4164733886719,0.13070098600339122,1.1095441969678547e-19,,,0.5,2.0,recurrence_score,1.5406,Classified as Agricultural Burning (82% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 25/100. Overall risk: 8/100.,0.8173,0.0,0.0,0.0,0.1827,0.0,0.0,0.34,0.56,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
11.45934,79.18013,TamilNadu,1146_7918,2026-08-29,809.0,Other/Unknown,1.0,Other/Unknown,13.4,Low,0.35,1.85,331.81,304.5,331.81,304.5,8.487,7.11,4.979,71.766,91.053,32.307,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3405,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 23/100. Overall risk: 13/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.38,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
11.48213,79.03663,TamilNadu,1148_7904,2026-08-28,830.0,Wildfire,0.9994,Wildfire,25.4,Medium,0.323,2.53,337.21,293.55,337.21,293.55,15.608,10.933,13.077,68.709,101.841,46.446,Tree cover,10.0,378.29339599609375,0.337857147626047,2.090748489479304e-09,0.44583834723635146,0.3644260386075967,1.0,6.0,landcover_code,3.3875,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 28/100). Intensity score 27/100. Overall risk: 25/100.,0.0,0.0,0.0,0.0,0.0006,0.0,0.9994,0.51,0.5,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
11.48553,79.03905,TamilNadu,1149_7904,2026-08-28,830.0,Wildfire,0.9993,Wildfire,25.9,Medium,0.328,1.84,333.95,293.93,333.95,293.93,16.063,10.787,13.011,69.14,101.985,46.106,Tree cover,10.0,351.03228759765625,0.4341792774341453,2.2931851695197052e-09,0.45689890398957533,0.40495675978986373,1.0,10.0,landcover_code,3.3865,Classified as Wildfire (100% confidence). moderately persistent (persistence score 33/100). Intensity score 23/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,0.0007,0.0,0.9993,0.51,0.5,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
11.58347,77.52039,TamilNadu,1158_7752,2026-08-29,2044.0,Other/Unknown,1.0,Other/Unknown,13.2,Low,0.35,1.7,316.58,287.12,316.58,287.12,12.199,22.942,30.799,79.609,64.145,39.464,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.2238,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 22/100. Overall risk: 13/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.46,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
11.59137,77.27103,TamilNadu,1159_7727,2026-09-01,1947.0,Wildfire,0.9996,Wildfire,27.7,Medium,0.348,3.82,348.16,283.6,348.16,283.6,11.693,15.328,47.926,58.476,71.817,49.133,Grassland,30.0,60.6069221496582,0.4521511235672025,4.146033864154649e-13,0.4967750447219433,0.25,1.0,12.0,landcover_code,3.1297,Classified as Wildfire (100% confidence). moderately persistent (persistence score 32/100). Intensity score 34/100. Overall risk: 28/100.,0.0,0.0,0.0,0.0,0.0004,0.0,0.9996,0.35,0.57,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,n/a
11.59178,77.26778,TamilNadu,1159_7727,2026-09-01,1947.0,Wildfire,0.9994,Wildfire,35.7,Medium,0.348,3.82,306.06,281.89,306.06,281.89,11.739,15.218,47.744,58.258,72.01,48.825,Grassland,30.0,60.6069221496582,0.46855813362943827,1.0,0.49706821541853685,0.32125395896958436,1.0,12.0,landcover_code,3.1385,Classified as Wildfire (100% confidence). moderately persistent (persistence score 59/100). Intensity score 34/100. Overall risk: 36/100.,0.0,0.0,0.0,0.0,0.0006,0.0,0.9994,0.35,0.57,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,n/a
11.63834,77.61632,TamilNadu,1164_7762,2026-08-29,809.0,Other/Unknown,1.0,Other/Unknown,14.8,Low,0.35,3.44,332.91,301.31,332.91,301.31,4.245,25.143,22.836,91.708,69.369,27.376,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3967,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 32/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
11.72303,78.5864,TamilNadu,1172_7859,2026-09-02,837.0,Other/Unknown,1.0,Other/Unknown,16.2,Low,0.35,5.77,332.6,293.09,332.6,293.09,14.663,46.288,20.123,98.475,61.457,73.3,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3232,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 41/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.62,0.54,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
11.74077,78.97653,TamilNadu,1174_7898,2026-08-26,726.0,Other/Unknown,0.9998,Other/Unknown,16.9,Low,0.35,3.99,347.16,294.02,347.16,294.02,3.005,19.854,7.146,95.977,99.026,36.403,Tree cover,10.0,1974.0728759765625,0.13070098600339122,1.6838129707668566e-13,,,0.5,2.0,dist_industrial_zone_km,0.7016,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 35/100. Overall risk: 17/100.,0.0,0.0,1e-04,0.0,0.9998,0.0,0.0,0.36,0.57,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
11.7447,79.05466,TamilNadu,1174_7905,2026-08-26,726.0,Other/Unknown,0.9999,Other/Unknown,15.6,Low,0.35,1.51,333.07,295.21,333.07,295.21,11.517,21.922,8.331,97.657,106.981,30.767,Shrubland,20.0,753.7103271484375,0.20715616162265582,1.0214978639917687e-09,,,0.5,3.0,dist_quarry_km,1.1799,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 20/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.35,0.57,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,n/a
11.81002,77.2115,Karnataka,1181_7721,2026-08-30,752.0,Other/Unknown,1.0,Other/Unknown,18.2,Low,0.35,11.53,340.99,298.3,340.99,298.3,31.662,26.023,60.769,74.31,86.479,58.212,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4203,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 55/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.42,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
11.80773,77.92281,TamilNadu,1181_7792,2026-08-26,2000.0,Industrial,1.0,Industrial,47.9,Medium,0.749,1.42,307.55,279.96,307.55,279.96,0.903,10.404,16.178,130.023,32.117,9.237,Tree cover,10.0,5199.5126953125,0.7413915852262982,8.898096003883441e-07,0.49893250162196545,0.3983630494776587,1.0,51.0,dist_industrial_zone_km,4.0959,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 19/100. Overall risk: 48/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.44,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
11.81676,77.91685,TamilNadu,1182_7792,2026-08-26,2000.0,Industrial,1.0,Industrial,45.5,Medium,0.745,0.64,300.49,280.09,300.49,280.09,0.293,9.755,15.831,129.97,31.796,8.916,Tree cover,10.0,3181.231201171875,0.7413915852262982,8.302217133485085e-07,0.4899063714718523,0.4271938731833485,1.0,53.0,dist_industrial_zone_km,4.3931,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 11/100. Overall risk: 46/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.44,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
11.81654,77.91914,TamilNadu,1182_7792,2026-08-30,2025.0,Industrial,1.0,Industrial,58.3,High,0.752,1.71,308.82,289.99,308.82,289.99,0.25,10.002,16.06,130.172,31.646,9.141,Tree cover,10.0,3181.231201171875,0.7450530918139344,0.9117224885582168,0.5034778850849739,0.14788939214171196,1.0,53.0,dist_industrial_zone_km,4.2152,Classified as Industrial (100% confidence). moderately persistent (persistence score 64/100). Intensity score 22/100. Overall risk: 58/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.37,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
11.81635,77.91774,TamilNadu,1182_7792,2026-08-31,2008.0,Industrial,1.0,Industrial,59.8,High,0.753,1.96,305.18,293.35,305.18,293.35,0.213,9.849,15.909,130.03,31.764,8.99,Tree cover,10.0,3181.231201171875,0.7486448511604031,0.9771599684342459,0.5065356854234697,0.1473259371333558,1.0,53.0,dist_industrial_zone_km,4.1307,Classified as Industrial (100% confidence). moderately persistent (persistence score 66/100). Intensity score 24/100. Overall risk: 60/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48,0.4,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
11.84292,78.90423,TamilNadu,1184_7890,2026-09-01,714.0,Other/Unknown,1.0,Other/Unknown,26.1,Medium,0.401,12.68,338.89,296.6,338.89,296.6,12.698,32.24,20.944,106.841,88.293,36.255,Cropland,40.0,471.30950927734375,0.26140197200678245,1.2378836413712361e-11,0.6021264743122898,0.4142135623730951,1.0,4.0,dist_industrial_zone_km,0.782,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 30/100). Intensity score 57/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59,0.7,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
12.03421,79.08394,TamilNadu,1203_7908,2026-08-29,809.0,Agricultural Burning,0.7407,Other/Unknown,9.5,Low,0.324,5.09,335.8,305.53,335.8,305.53,13.512,37.59,26.431,115.618,105.4,14.89,Cropland,40.0,488.7178039550781,0.20715616162265582,1.489205012326095e-11,,,0.5,4.0,recurrence_score,1.2719,Classified as Agricultural Burning (74% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 39/100. Overall risk: 10/100.,0.7407,0.0,0.0,0.0,0.2592,0.0,0.0,0.42,0.38,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
12.03365,79.08008,TamilNadu,1203_7908,2026-08-29,809.0,Other/Unknown,1.0,Other/Unknown,29.9,Medium,0.366,6.0,335.61,304.57,335.61,304.57,13.85,37.485,26.648,115.981,104.98,15.246,Cropland,40.0,488.7178039550781,0.26140197200678245,1.0,0.5319148841117686,0.46596531827030885,1.0,4.0,dist_industrial_zone_km,0.748,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 54/100). Intensity score 42/100. Overall risk: 30/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.38,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
12.0616,77.02872,Karnataka,1206_7703,2026-09-02,837.0,Agricultural Burning,0.7309,Other/Unknown,10.0,Low,0.323,9.89,343.15,296.93,343.15,296.93,16.015,7.434,49.274,94.768,53.345,46.726,Cropland,40.0,358.2007751464844,0.13070098600339122,5.60202186965438e-10,,,0.5,2.0,recurrence_score,1.536,Classified as Agricultural Burning (73% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 52/100. Overall risk: 10/100.,0.7309,0.0,0.0,0.0,0.2691,0.0,0.0,0.49,0.49,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
12.1201,79.1136,TamilNadu,1212_7911,2026-09-02,837.0,Wildfire,0.9985,Wildfire,19.7,Low,0.35,3.43,331.81,296.61,331.81,296.61,13.648,30.811,16.377,107.163,109.097,13.702,Shrubland,20.0,839.6851806640625,0.13070098600339122,7.170587993157624e-08,,,0.5,2.0,landcover_code,3.3279,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 32/100. Overall risk: 20/100.,0.0,0.0,0.0,0.0,0.0015,0.0,0.9985,0.34,0.56,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,n/a
12.15724,79.71613,TamilNadu,1216_7972,2026-08-29,809.0,Other/Unknown,0.9997,Other/Unknown,17.9,Low,0.35,5.78,336.86,304.83,336.86,304.83,10.342,29.048,5.809,63.453,109.681,22.935,Bare / sparse vegetation,60.0,300.5629272460937,0.13070098600339122,1.246183210300982e-16,,,0.5,2.0,landcover_code,0.9367,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 41/100. Overall risk: 18/100.,0.0003,0.0,0.0,0.0,0.9997,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,D,50.0,60.0,,,,0,n/a
12.17032,78.99065,TamilNadu,1217_7899,2026-08-31,2008.0,Other/Unknown,0.9999,Other/Unknown,13.1,Low,0.35,1.61,297.43,286.67,297.43,286.67,11.044,19.978,22.087,115.172,95.016,10.582,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.214,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 21/100. Overall risk: 13/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.43,0.38,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
12.1731,79.82799,TamilNadu,1217_7983,2026-08-31,731.0,Other/Unknown,1.0,Other/Unknown,17.4,Low,0.35,8.65,339.93,294.09,339.93,294.09,11.535,28.956,7.586,58.912,102.98,22.404,,,,0.0,0.0,,,0.5,1.0,landcover_code,0.8798,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 49/100. Overall risk: 17/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.17855,79.73819,TamilNadu,1218_7974,2026-08-29,809.0,Other/Unknown,0.9999,Other/Unknown,18.2,Low,0.35,11.61,345.4,305.64,345.4,305.64,10.722,30.562,2.543,60.459,106.477,24.206,,,,0.0,0.0,,,0.5,2.0,landcover_code,0.9222,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 55/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.17833,79.73863,TamilNadu,1218_7974,2026-08-29,809.0,Other/Unknown,0.9999,Other/Unknown,32.5,Medium,0.35,12.19,346.04,305.27,346.04,305.27,10.776,30.526,2.509,60.468,106.477,24.168,,,,0.13070098600339122,1.0,,,0.5,2.0,landcover_code,0.865,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 57/100). Intensity score 56/100. Overall risk: 32/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.2171,79.00295,TamilNadu,1222_7900,2026-08-25,2019.0,Other/Unknown,1.0,Other/Unknown,12.1,Low,0.35,0.9,299.01,272.29,299.01,272.29,7.243,15.43,19.118,111.431,95.013,6.84,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4436,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 14/100. Overall risk: 12/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
12.27269,77.37935,Karnataka,1227_7738,2026-09-09,2038.0,Other/Unknown,1.0,Other/Unknown,14.8,Low,0.35,3.41,322.92,290.57,322.92,290.57,7.229,11.878,21.483,128.55,59.531,57.668,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4101,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 32/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.41,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
12.29299,79.93951,TamilNadu,1229_7994,2026-09-01,1947.0,Other/Unknown,0.9998,Other/Unknown,18.8,Low,0.35,5.71,323.45,289.13,323.45,289.13,14.2,35.052,21.365,45.177,86.305,38.336,Permanent water bodies,80.0,334.3426208496094,0.20715616162265582,3.866021117887037e-16,,,0.5,4.0,landcover_code,1.1322,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 41/100. Overall risk: 19/100.,0.0002,0.0,0.0,0.0,0.9998,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,N,50.0,80.0,,,,0,n/a
12.29194,79.93996,TamilNadu,1229_7994,2026-09-01,1947.0,Other/Unknown,1.0,Other/Unknown,29.9,Medium,0.334,5.06,319.76,289.14,319.76,289.14,14.08,35.177,21.362,45.298,86.401,38.246,Permanent water bodies,80.0,334.3426208496094,0.26140197200678245,1.0,0.4677116616761178,0.678489134591822,1.0,4.0,landcover_code,1.0647,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 56/100). Intensity score 39/100. Overall risk: 30/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,N,50.0,80.0,,,,0,n/a
12.41271,77.18036,Karnataka,1241_7718,2026-08-28,830.0,Wildfire,0.9989,Wildfire,23.1,Low,0.35,6.76,340.01,289.55,340.01,289.55,16.94,21.498,19.006,136.302,33.334,31.421,Grassland,30.0,366.1796569824219,0.20715616162265582,3.4150228486405985e-20,,,0.5,3.0,landcover_code,3.3276,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 44/100. Overall risk: 23/100.,0.0,0.0,0.0,0.0,0.0011,0.0,0.9989,0.4,0.44,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
12.42042,78.76832,TamilNadu,1242_7877,2026-09-02,837.0,Other/Unknown,1.0,Other/Unknown,15.1,Low,0.35,3.86,336.12,288.62,336.12,288.62,15.302,21.251,21.054,127.005,67.184,23.724,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3815,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 34/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.55,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.46093,79.10439,TamilNadu,1246_7910,2026-08-29,809.0,Wildfire,0.9997,Wildfire,18.4,Low,0.35,2.1,332.34,303.76,332.34,303.76,22.914,21.3,24.159,90.632,103.834,25.699,Tree cover,10.0,447.8944091796875,0.13070098600339122,1.4783824346663457e-09,,,0.5,2.0,landcover_code,3.4103,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 25/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,0.0003,0.0,0.9997,0.43,0.38,N21,VIIRS,l,2.0NRT,D,20.0,10.0,,,,0,n/a
12.58453,79.64104,TamilNadu,1258_7964,2026-08-31,731.0,Wildfire,0.9997,Wildfire,25.1,Medium,0.34,1.87,332.82,297.71,332.82,297.71,15.479,23.708,22.682,31.134,77.05,43.753,Tree cover,10.0,322.0370483398437,0.303478291430754,6.896897928261052e-10,0.4805410830816365,0.4895859624162528,1.0,5.0,landcover_code,3.4132,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 30/100). Intensity score 23/100. Overall risk: 25/100.,0.0,0.0,0.0,0.0,0.0003,0.0,0.9997,0.49,0.48,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
12.62554,77.69179,TamilNadu,1263_7769,2026-08-29,809.0,Industrial,1.0,Industrial,42.6,Medium,0.735,2.07,330.23,301.16,330.23,301.16,0.912,6.825,13.154,178.919,55.424,24.385,Grassland,30.0,200.8337554931641,0.26140197200678245,1.2576113884972347e-09,0.4700359482354282,0.6527317634417924,1.0,4.0,dist_industrial_zone_km,4.1911,Classified as Industrial (100% confidence). moderately persistent (persistence score 31/100). Intensity score 24/100. Overall risk: 43/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,l,2.0NRT,D,20.0,30.0,,,,0,medium
12.65077,79.52586,TamilNadu,1265_7953,2026-08-28,830.0,Other/Unknown,1.0,Other/Unknown,19.6,Low,0.35,18.17,340.98,297.05,340.98,297.05,16.121,16.897,27.398,41.299,82.968,41.055,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.39,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 64/100. Overall risk: 20/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.52,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.70483,79.3057,TamilNadu,1270_7931,2026-09-01,714.0,Other/Unknown,1.0,Other/Unknown,15.3,Low,0.35,4.05,335.48,295.2,335.48,295.2,4.299,11.192,8.982,64.849,101.904,27.701,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.315,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 35/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53,0.67,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.70339,79.7732,TamilNadu,1270_7977,2026-08-31,731.0,Other/Unknown,1.0,Other/Unknown,16.4,Low,0.35,6.14,340.67,298.26,340.67,298.26,5.179,14.946,8.781,14.146,57.573,24.284,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3114,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 43/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
12.74623,77.62025,Karnataka,1275_7762,2026-09-01,1947.0,Mining/Extraction,1.0,Mining/Extraction,23.9,Low,0.75,0.65,303.7,286.49,303.7,286.49,1.261,3.461,1.758,187.319,68.849,9.355,Cropland,40.0,700.55615234375,0.13070098600339122,1.8626451492309624e-09,,,0.5,2.0,dist_quarry_km,4.1218,Classified as Mining/Extraction (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 11/100. Overall risk: 24/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.56,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
12.7745,80.06129,TamilNadu,1277_8006,2026-09-01,1947.0,Other/Unknown,1.0,Other/Unknown,13.9,Low,0.35,2.27,307.55,288.41,307.55,288.41,3.653,13.964,7.197,14.139,31.529,16.575,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.337,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 26/100. Overall risk: 14/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
